category_name,name,url,status
Túi đựng rác,Cuộn túi đựng rác tự phân hủy màu đen (size to),https://super-mro.com/san-pham/cuon-tui-dung-rac-tu-phan-huy-mau-den-size-to.html,0
Túi đựng rác,"Túi đựng rác đen 3 cuộn tự hủy sinh học- (có lõi ,loại chứa 5kg)",https://super-mro.com/san-pham/tui-dung-rac-den-3-cuon-tu-huy-sinh-hoc-co-loi-loai-chua-5kg.html,0
Túi đựng rác,"Túi rác tự hủy sinh học loại chứa 5kg rác- không lõi,không quai (3 cuộn/kg)",https://super-mro.com/san-pham/tui-rac-tu-huy-sinh-hoc-loai-chua-5kg-rac-khong-loi-khong-quai-3-cuon-kg.html,0
Túi đựng rác,"Túi rác tự hủy sinh học loại chứa 60kg rác- không lõi,không quai(2 cuộn/kg)",https://super-mro.com/san-pham/tui-rac-tu-huy-sinh-hoc-loai-chua-60kg-rac-khong-loi-khong-quai2-cuon-kg.html,0
